match_id,season,season_start_year,match_date,team,opponent,venue,venue_ko,goals_for,goals_against,goal_difference,result,points,shots_for,shots_against,shots_on_target_for,shots_on_target_against,corners_for,corners_against,fouls_committed,fouls_drawn,yellow_cards,red_cards,clean_sheet,scored,match_stats_available,team_match_number,rolling_points_last5,rolling_goal_diff_last5
20222023_289,2022-2023,2022,2023-05-19,VfL Wolfsburg,SC Freiburg,Away,원정,0,2,-2,L,0,9,16,2,7,4,4,16,15,3,0,False,False,True,33,9,0
20222023_306,2022-2023,2022,2023-05-27,VfL Wolfsburg,Hertha BSC,Home,홈,1,2,-1,L,0,19,9,9,5,7,3,9,18,1,0,False,True,True,34,6,-5
20222023_007,2022-2023,2022,2022-08-06,Werder Bremen,VfL Wolfsburg,Away,원정,2,2,0,D,1,10,13,5,3,5,2,14,11,2,0,False,True,True,1,1,0
20222023_016,2022-2023,2022,2022-08-13,Werder Bremen,VfB Stuttgart,Home,홈,2,2,0,D,1,5,14,3,7,2,5,6,10,4,0,False,True,True,2,2,0
20222023_022,2022-2023,2022,2022-08-20,Werder Bremen,Borussia Dortmund,Away,원정,3,2,1,W,3,14,5,7,3,5,3,9,13,1,0,False,True,True,3,5,1
20222023_036,2022-2023,2022,2022-08-28,Werder Bremen,Eintracht Frankfurt,Home,홈,3,4,-1,L,0,10,12,4,7,5,7,17,17,1,0,False,True,True,4,5,0
20222023_042,2022-2023,2022,2022-09-03,Werder Bremen,VfL Bochum,Away,원정,2,0,2,W,3,16,19,6,6,3,7,10,15,2,0,True,True,True,5,8,2
20222023_046,2022-2023,2022,2022-09-09,Werder Bremen,FC Augsburg,Home,홈,0,1,-1,L,0,11,14,6,5,3,7,12,12,4,0,False,False,True,6,7,1
20222023_056,2022-2023,2022,2022-09-17,Werder Bremen,Bayer Leverkusen,Away,원정,1,1,0,D,1,19,19,7,7,6,9,14,5,3,0,False,True,True,7,7,1
20222023_070,2022-2023,2022,2022-10-01,Werder Bremen,Borussia Mönchengladbach,Home,홈,5,1,4,W,3,14,13,9,9,4,5,8,8,0,0,False,True,True,8,7,4
20222023_073,2022-2023,2022,2022-10-07,Werder Bremen,TSG Hoffenheim,Away,원정,2,1,1,W,3,8,16,3,6,3,3,18,12,3,0,False,True,True,9,10,6
20222023_087,2022-2023,2022,2022-10-15,Werder Bremen,Mainz 05,Home,홈,0,2,-2,L,0,14,11,4,5,3,3,3,11,1,0,False,False,True,10,7,2
20222023_096,2022-2023,2022,2022-10-22,Werder Bremen,SC Freiburg,Away,원정,0,2,-2,L,0,10,25,2,7,2,6,12,14,2,1,False,False,True,11,7,1
20222023_100,2022-2023,2022,2022-10-28,Werder Bremen,Hertha BSC,Home,홈,1,0,1,W,3,15,9,4,1,4,5,14,11,2,0,True,True,True,12,9,2
20222023_115,2022-2023,2022,2022-11-05,Werder Bremen,Schalke 04,Home,홈,2,1,1,W,3,11,19,5,3,3,3,11,12,3,0,False,True,True,13,9,-1
20222023_118,2022-2023,2022,2022-11-08,Werder Bremen,Bayern München,Away,원정,1,6,-5,L,0,4,21,1,10,4,8,8,9,0,0,False,True,True,14,6,-7
20222023_133,2022-2023,2022,2022-11-12,Werder Bremen,RB Leipzig,Home,홈,1,2,-1,L,0,7,14,5,3,0,4,14,8,1,0,False,True,True,15,6,-6
20222023_137,2022-2023,2022,2023-01-21,Werder Bremen,1. FC Köln,Away,원정,1,7,-6,L,0,4,15,2,7,2,2,14,10,0,0,False,True,True,16,6,-10
20222023_153,2022-2023,2022,2023-01-25,Werder Bremen,1. FC Union Berlin,Home,홈,1,2,-1,L,0,8,11,3,5,5,7,11,17,0,0,False,True,True,17,3,-12
20222023_160,2022-2023,2022,2023-01-28,Werder Bremen,VfL Wolfsburg,Home,홈,2,1,1,W,3,14,7,5,3,2,6,16,12,3,0,False,True,True,18,3,-12
20222023_170,2022-2023,2022,2023-02-05,Werder Bremen,VfB Stuttgart,Away,원정,2,0,2,W,3,9,16,4,5,4,8,17,8,5,0,True,True,True,19,6,-5
20222023_178,2022-2023,2022,2023-02-11,Werder Bremen,Borussia Dortmund,Home,홈,0,2,-2,L,0,8,17,3,9,3,7,7,7,1,0,False,False,True,20,6,-6
20222023_183,2022-2023,2022,2023-02-18,Werder Bremen,Eintracht Frankfurt,Away,원정,0,2,-2,L,0,3,11,0,6,2,5,9,15,1,0,False,False,True,21,6,-2
20222023_196,2022-2023,2022,2023-02-25,Werder Bremen,VfL Bochum,Home,홈,3,0,3,W,3,12,9,6,2,2,0,16,16,3,0,True,True,True,22,9,2
20222023_202,2022-2023,2022,2023-03-04,Werder Bremen,FC Augsburg,Away,원정,1,2,-1,L,0,17,9,8,5,7,3,9,10,2,0,False,True,True,23,6,0
20222023_216,2022-2023,2022,2023-03-12,Werder Bremen,Bayer Leverkusen,Home,홈,2,3,-1,L,0,12,13,6,5,2,3,12,12,2,0,False,True,True,24,3,-3
20222023_217,2022-2023,2022,2023-03-17,Werder Bremen,Borussia Mönchengladbach,Away,원정,2,2,0,D,1,6,21,3,9,5,6,12,9,1,0,False,True,True,25,4,-1
20222023_234,2022-2023,2022,2023-04-02,Werder Bremen,TSG Hoffenheim,Home,홈,1,2,-1,L,0,12,8,5,2,1,6,11,16,3,0,False,True,True,26,4,0
20222023_239,2022-2023,2022,2023-04-08,Werder Bremen,Mainz 05,Away,원정,2,2,0,D,1,9,16,4,10,2,1,22,11,5,0,False,True,True,27,2,-3
20222023_252,2022-2023,2022,2023-04-16,Werder Bremen,SC Freiburg,Home,홈,1,2,-1,L,0,13,6,5,3,5,2,13,12,2,0,False,True,True,28,2,-3
20222023_255,2022-2023,2022,2023-04-22,Werder Bremen,Hertha BSC,Away,원정,4,2,2,W,3,11,13,4,5,4,8,12,11,2,0,False,True,True,29,5,0
20222023_267,2022-2023,2022,2023-04-29,Werder Bremen,Schalke 04,Away,원정,1,2,-1,L,0,11,21,1,10,3,11,17,9,3,0,False,True,True,30,4,-1
20222023_278,2022-2023,2022,2023-05-06,Werder Bremen,Bayern München,Home,홈,1,2,-1,L,0,12,12,2,4,1,11,14,11,2,0,False,True,True,31,4,-1
20222023_287,2022-2023,2022,2023-05-14,Werder Bremen,RB Leipzig,Away,원정,1,2,-1,L,0,6,20,2,7,2,3,20,12,5,0,False,True,True,32,3,-2
20222023_294,2022-2023,2022,2023-05-20,Werder Bremen,1. FC Köln,Home,홈,1,1,0,D,1,13,13,6,4,4,9,10,9,4,0,False,True,True,33,4,-1
20222023_299,2022-2023,2022,2023-05-27,Werder Bremen,1. FC Union Berlin,Away,원정,0,1,-1,L,0,7,16,4,4,1,15,10,9,3,0,False,False,True,34,1,-4
20232024_007,2023-2024,2023,2023-08-19,1. FC Heidenheim,VfL Wolfsburg,Away,원정,0,2,-2,L,0,13,18,1,8,7,1,9,10,0,0,False,False,True,1,0,-2
20232024_011,2023-2024,2023,2023-08-26,1. FC Heidenheim,TSG Hoffenheim,Home,홈,2,3,-1,L,0,19,16,9,6,10,6,13,9,1,0,False,True,True,2,0,-3
20232024_019,2023-2024,2023,2023-09-01,1. FC Heidenheim,Borussia Dortmund,Away,원정,2,2,0,D,1,15,20,6,9,6,3,22,9,3,0,False,True,True,3,1,-3
20232024_035,2023-2024,2023,2023-09-17,1. FC Heidenheim,Werder Bremen,Home,홈,4,2,2,W,3,19,11,4,4,10,1,21,9,1,0,False,True,True,4,4,-1
20232024_044,2023-2024,2023,2023-09-24,1. FC Heidenheim,Bayer Leverkusen,Away,원정,1,4,-3,L,0,1,20,1,10,2,7,10,9,1,0,False,True,True,5,4,-4
20232024_047,2023-2024,2023,2023-09-30,1. FC Heidenheim,1. FC Union Berlin,Home,홈,1,0,1,W,3,9,19,4,8,5,7,11,14,1,0,True,True,True,6,7,-1
20232024_063,2023-2024,2023,2023-10-08,1. FC Heidenheim,Eintracht Frankfurt,Away,원정,0,2,-2,L,0,7,12,2,6,6,3,10,14,3,0,False,False,True,7,7,-2
20232024_071,2023-2024,2023,2023-10-22,1. FC Heidenheim,FC Augsburg,Home,홈,2,5,-3,L,0,16,9,5,6,6,5,11,11,3,0,False,True,True,8,6,-5
20232024_075,2023-2024,2023,2023-10-28,1. FC Heidenheim,Borussia Mönchengladbach,Away,원정,1,2,-1,L,0,8,11,3,6,4,6,18,5,3,0,False,True,True,9,3,-8
20232024_089,2023-2024,2023,2023-11-05,1. FC Heidenheim,VfB Stuttgart,Home,홈,2,0,2,W,3,19,14,2,2,9,6,7,13,2,0,True,True,True,10,6,-3
20232024_092,2023-2024,2023,2023-11-11,1. FC Heidenheim,Bayern München,Away,원정,2,4,-2,L,0,7,18,2,8,2,7,8,8,0,0,False,True,True,11,3,-6
20232024_107,2023-2024,2023,2023-11-26,1. FC Heidenheim,VfL Bochum,Home,홈,0,0,0,D,1,9,9,3,2,6,5,14,7,4,0,True,False,True,12,4,-4
20232024_111,2023-2024,2023,2023-12-02,1. FC Heidenheim,RB Leipzig,Away,원정,1,2,-1,L,0,7,23,1,8,3,5,16,13,2,0,False,True,True,13,4,-2
20232024_118,2023-2024,2023,2023-12-09,1. FC Heidenheim,SV Darmstadt 98,Home,홈,3,2,1,W,3,16,20,7,7,8,3,17,13,2,0,False,True,True,14,7,0
20232024_128,2023-2024,2023,2023-12-16,1. FC Heidenheim,Mainz 05,Away,원정,1,0,1,W,3,5,16,2,4,1,8,20,9,3,0,True,True,True,15,7,-1
20232024_138,2023-2024,2023,2023-12-20,1. FC Heidenheim,SC Freiburg,Home,홈,3,2,1,W,3,14,10,3,4,7,4,20,12,3,0,False,True,True,16,10,2
20232024_145,2023-2024,2023,2024-01-13,1. FC Heidenheim,1. FC Köln,Away,원정,1,1,0,D,1,10,13,2,6,6,9,11,12,1,0,False,True,True,17,10,2
20232024_153,2023-2024,2023,2024-01-20,1. FC Heidenheim,VfL Wolfsburg,Home,홈,1,1,0,D,1,12,12,3,3,4,2,11,10,0,0,False,True,True,18,11,3
20232024_165,2023-2024,2023,2024-01-27,1. FC Heidenheim,TSG Hoffenheim,Away,원정,1,1,0,D,1,15,20,3,8,5,9,13,11,0,0,False,True,True,19,9,2
20232024_171,2023-2024,2023,2024-02-02,1. FC Heidenheim,Borussia Dortmund,Home,홈,0,0,0,D,1,11,13,0,5,4,6,7,7,0,0,True,False,True,20,7,1
20232024_187,2023-2024,2023,2024-02-10,1. FC Heidenheim,Werder Bremen,Away,원정,2,1,1,W,3,10,14,3,3,10,5,13,10,2,0,False,True,True,21,7,1
20232024_191,2023-2024,2023,2024-02-17,1. FC Heidenheim,Bayer Leverkusen,Home,홈,1,2,-1,L,0,6,17,3,4,4,5,15,5,2,0,False,True,True,22,6,0
20232024_200,2023-2024,2023,2024-02-24,1. FC Heidenheim,1. FC Union Berlin,Away,원정,2,2,0,D,1,9,12,4,3,2,4,12,9,1,0,False,True,True,23,6,0
20232024_209,2023-2024,2023,2024-03-02,1. FC Heidenheim,Eintracht Frankfurt,Home,홈,1,2,-1,L,0,16,11,3,6,7,3,6,10,1,0,False,True,True,24,5,-1
20232024_220,2023-2024,2023,2024-03-09,1. FC Heidenheim,FC Augsburg,Away,원정,0,1,-1,L,0,6,8,1,4,2,5,20,14,3,0,False,False,True,25,4,-2
20232024_227,2023-2024,2023,2024-03-16,1. FC Heidenheim,Borussia Mönchengladbach,Home,홈,1,1,0,D,1,16,6,5,2,10,4,16,8,1,0,False,True,True,26,2,-3
20232024_242,2023-2024,2023,2024-03-31,1. FC Heidenheim,VfB Stuttgart,Away,원정,3,3,0,D,1,6,20,3,6,7,6,9,5,0,1,False,True,True,27,3,-2
20232024_245,2023-2024,2023,2024-04-06,1. FC Heidenheim,Bayern München,Home,홈,3,2,1,W,3,9,15,4,8,3,3,9,8,2,0,False,True,True,28,5,-1
20232024_259,2023-2024,2023,2024-04-13,1. FC Heidenheim,VfL Bochum,Away,원정,1,1,0,D,1,10,24,3,5,2,6,22,12,1,0,False,True,True,29,6,0
20232024_263,2023-2024,2023,2024-04-20,1. FC Heidenheim,RB Leipzig,Home,홈,1,2,-1,L,0,9,11,5,4,2,6,14,7,3,0,False,True,True,30,6,0
20232024_279,2023-2024,2023,2024-04-28,1. FC Heidenheim,SV Darmstadt 98,Away,원정,1,0,1,W,3,19,12,6,4,8,3,12,14,1,0,True,True,True,31,8,1
20232024_286,2023-2024,2023,2024-05-05,1. FC Heidenheim,Mainz 05,Home,홈,1,1,0,D,1,16,10,6,4,6,3,8,8,2,0,False,True,True,32,8,1
20232024_294,2023-2024,2023,2024-05-11,1. FC Heidenheim,SC Freiburg,Away,원정,1,1,0,D,1,9,19,3,3,4,2,11,9,1,0,False,True,True,33,6,0
20232024_298,2023-2024,2023,2024-05-18,1. FC Heidenheim,1. FC Köln,Home,홈,4,1,3,W,3,13,19,7,9,5,12,9,20,1,0,False,True,True,34,8,3
20232024_003,2023-2024,2023,2023-08-19,1. FC Köln,Borussia Dortmund,Away,원정,0,1,-1,L,0,11,12,4,2,3,6,11,13,0,0,False,False,True,1,0,-1
20232024_012,2023-2024,2023,2023-08-26,1. FC Köln,VfL Wolfsburg,Home,홈,1,2,-1,L,0,14,9,2,6,6,1,6,10,1,0,False,True,True,2,0,-2
20232024_027,2023-2024,2023,2023-09-03,1. FC Köln,Eintracht Frankfurt,Away,원정,1,1,0,D,1,6,12,2,4,1,8,10,10,3,0,False,True,True,3,1,-2
20232024_029,2023-2024,2023,2023-09-16,1. FC Köln,TSG Hoffenheim,Home,홈,1,3,-2,L,0,17,17,7,5,13,4,15,14,4,1,False,True,True,4,1,-4
20232024_043,2023-2024,2023,2023-09-23,1. FC Köln,Werder Bremen,Away,원정,1,2,-1,L,0,13,17,5,6,8,9,16,18,1,0,False,True,True,5,1,-5
20232024_048,2023-2024,2023,2023-09-30,1. FC Köln,VfB Stuttgart,Home,홈,0,2,-2,L,0,14,18,5,4,8,4,16,8,2,0,False,False,True,6,1,-6
20232024_061,2023-2024,2023,2023-10-08,1. FC Köln,Bayer Leverkusen,Away,원정,0,3,-3,L,0,7,21,3,10,4,11,7,9,0,0,False,False,True,7,1,-8
20232024_072,2023-2024,2023,2023-10-22,1. FC Köln,Borussia Mönchengladbach,Home,홈,3,1,2,W,3,21,5,8,2,8,3,13,10,0,0,False,True,True,8,3,-6
20232024_077,2023-2024,2023,2023-10-28,1. FC Köln,RB Leipzig,Away,원정,0,6,-6,L,0,6,24,1,13,1,11,13,8,4,1,False,False,True,9,3,-10
20232024_083,2023-2024,2023,2023-11-04,1. FC Köln,FC Augsburg,Home,홈,1,1,0,D,1,28,18,12,3,10,2,10,10,1,0,False,True,True,10,4,-9
20232024_096,2023-2024,2023,2023-11-11,1. FC Köln,VfL Bochum,Away,원정,1,1,0,D,1,10,25,6,9,3,3,19,14,1,0,False,True,True,11,5,-7
20232024_100,2023-2024,2023,2023-11-24,1. FC Köln,Bayern München,Home,홈,0,1,-1,L,0,6,19,2,5,3,12,6,4,0,0,False,False,True,12,5,-5
20232024_109,2023-2024,2023,2023-12-01,1. FC Köln,SV Darmstadt 98,Away,원정,1,0,1,W,3,11,11,6,1,6,1,12,12,3,0,True,True,True,13,5,-6
20232024_124,2023-2024,2023,2023-12-10,1. FC Köln,Mainz 05,Home,홈,0,0,0,D,1,7,13,3,5,1,7,10,10,2,0,True,False,True,14,6,0
20232024_134,2023-2024,2023,2023-12-17,1. FC Köln,SC Freiburg,Away,원정,0,2,-2,L,0,7,23,1,7,2,5,10,13,4,1,False,False,True,15,5,-2
20232024_139,2023-2024,2023,2023-12-20,1. FC Köln,1. FC Union Berlin,Away,원정,0,2,-2,L,0,15,12,7,8,5,4,7,10,0,0,False,False,True,16,4,-4
20232024_145,2023-2024,2023,2024-01-13,1. FC Köln,1. FC Heidenheim,Home,홈,1,1,0,D,1,13,10,6,2,9,6,12,11,2,0,False,True,True,17,5,-3
20232024_154,2023-2024,2023,2024-01-20,1. FC Köln,Borussia Dortmund,Home,홈,0,4,-4,L,0,16,11,5,7,13,4,16,7,2,0,False,False,True,18,2,-8
20232024_167,2023-2024,2023,2024-01-27,1. FC Köln,VfL Wolfsburg,Away,원정,1,1,0,D,1,6,12,2,5,3,6,12,17,3,0,False,True,True,19,2,-8
20232024_172,2023-2024,2023,2024-02-03,1. FC Köln,Eintracht Frankfurt,Home,홈,2,0,2,W,3,14,11,4,4,7,7,8,13,1,0,True,True,True,20,5,-4
20232024_188,2023-2024,2023,2024-02-11,1. FC Köln,TSG Hoffenheim,Away,원정,1,1,0,D,1,5,10,1,4,3,10,13,12,4,0,False,True,True,21,6,-2
20232024_190,2023-2024,2023,2024-02-16,1. FC Köln,Werder Bremen,Home,홈,0,1,-1,L,0,10,13,2,4,5,3,16,11,4,0,False,False,True,22,5,-3
20232024_203,2023-2024,2023,2024-02-24,1. FC Köln,VfB Stuttgart,Away,원정,1,1,0,D,1,12,13,6,5,4,9,13,11,0,0,False,True,True,23,6,1
20232024_215,2023-2024,2023,2024-03-03,1. FC Köln,Bayer Leverkusen,Home,홈,0,2,-2,L,0,6,17,0,6,1,9,10,9,2,1,False,False,True,24,5,-1
20232024_219,2023-2024,2023,2024-03-09,1. FC Köln,Borussia Mönchengladbach,Away,원정,3,3,0,D,1,12,16,5,5,3,8,15,15,4,0,False,True,True,25,3,-3
20232024_226,2023-2024,2023,2024-03-15,1. FC Köln,RB Leipzig,Home,홈,1,5,-4,L,0,9,23,2,7,3,6,11,12,2,0,False,True,True,26,2,-7
20232024_241,2023-2024,2023,2024-03-31,1. FC Köln,FC Augsburg,Away,원정,1,1,0,D,1,12,24,2,6,6,12,13,9,3,0,False,True,True,27,3,-6
20232024_246,2023-2024,2023,2024-04-06,1. FC Köln,VfL Bochum,Home,홈,2,1,1,W,3,17,8,6,2,9,4,16,13,3,0,False,True,True,28,5,-5
20232024_254,2023-2024,2023,2024-04-13,1. FC Köln,Bayern München,Away,원정,0,2,-2,L,0,11,17,5,7,5,5,15,3,3,0,False,False,True,29,5,-5
20232024_264,2023-2024,2023,2024-04-20,1. FC Köln,SV Darmstadt 98,Home,홈,0,2,-2,L,0,18,12,4,6,4,3,10,13,0,0,False,False,True,30,4,-7
20232024_278,2023-2024,2023,2024-04-28,1. FC Köln,Mainz 05,Away,원정,1,1,0,D,1,16,16,6,4,6,6,13,17,4,0,False,True,True,31,5,-3
20232024_281,2023-2024,2023,2024-05-04,1. FC Köln,SC Freiburg,Home,홈,0,0,0,D,1,20,4,7,0,7,1,10,9,1,0,True,False,True,32,5,-3
20232024_290,2023-2024,2023,2024-05-11,1. FC Köln,1. FC Union Berlin,Home,홈,3,2,1,W,3,18,14,5,6,6,8,15,16,3,0,False,True,True,33,5,-3
20232024_298,2023-2024,2023,2024-05-18,1. FC Köln,1. FC Heidenheim,Away,원정,1,4,-3,L,0,19,13,9,7,12,5,20,9,3,0,False,True,True,34,5,-4
20232024_008,2023-2024,2023,2023-08-20,1. FC Union Berlin,Mainz 05,Home,홈,4,1,3,W,3,12,9,7,3,3,1,15,16,1,0,False,True,True,1,3,3
20232024_015,2023-2024,2023,2023-08-26,1. FC Union Berlin,SV Darmstadt 98,Away,원정,4,1,3,W,3,12,18,6,6,5,3,12,15,2,1,False,True,True,2,6,6
20232024_026,2023-2024,2023,2023-09-03,1. FC Union Berlin,RB Leipzig,Home,홈,0,3,-3,L,0,4,15,1,8,3,7,16,9,3,1,False,False,True,3,6,3
20232024_034,2023-2024,2023,2023-09-16,1. FC Union Berlin,VfL Wolfsburg,Away,원정,1,2,-1,L,0,17,8,5,3,7,3,8,6,0,0,False,True,True,4,6,2
20232024_038,2023-2024,2023,2023-09-23,1. FC Union Berlin,TSG Hoffenheim,Home,홈,0,2,-2,L,0,22,11,6,4,11,6,11,13,1,0,False,False,True,5,6,0
20232024_047,2023-2024,2023,2023-09-30,1. FC Union Berlin,1. FC Heidenheim,Away,원정,0,1,-1,L,0,19,9,8,4,7,5,14,11,2,0,False,False,True,6,3,-4
20232024_056,2023-2024,2023,2023-10-07,1. FC Union Berlin,Borussia Dortmund,Away,원정,2,4,-2,L,0,12,12,6,7,6,4,15,7,1,0,False,True,True,7,0,-9
20232024_065,2023-2024,2023,2023-10-21,1. FC Union Berlin,VfB Stuttgart,Home,홈,0,3,-3,L,0,10,10,2,5,4,2,12,12,2,0,False,False,True,8,0,-9
20232024_079,2023-2024,2023,2023-10-28,1. FC Union Berlin,Werder Bremen,Away,원정,0,2,-2,L,0,7,9,2,3,3,3,14,12,4,1,False,False,True,9,0,-10
20232024_084,2023-2024,2023,2023-11-04,1. FC Union Berlin,Eintracht Frankfurt,Home,홈,0,3,-3,L,0,10,4,3,3,9,1,13,8,0,0,False,False,True,10,0,-11
20232024_097,2023-2024,2023,2023-11-12,1. FC Union Berlin,Bayer Leverkusen,Away,원정,0,4,-4,L,0,2,19,2,10,1,10,5,8,1,0,False,False,True,11,0,-14
20232024_101,2023-2024,2023,2023-11-25,1. FC Union Berlin,FC Augsburg,Home,홈,1,1,0,D,1,16,11,6,2,3,4,10,15,2,0,False,True,True,12,1,-12
20232024_119,2023-2024,2023,2023-12-09,1. FC Union Berlin,Borussia Mönchengladbach,Home,홈,3,1,2,W,3,16,13,6,4,6,7,9,8,1,0,False,True,True,13,4,-7
20232024_131,2023-2024,2023,2023-12-16,1. FC Union Berlin,VfL Bochum,Away,원정,0,3,-3,L,0,10,21,2,7,4,6,13,12,2,0,False,False,True,14,4,-8
20232024_139,2023-2024,2023,2023-12-20,1. FC Union Berlin,1. FC Köln,Home,홈,2,0,2,W,3,12,15,8,7,4,5,10,7,0,0,True,True,True,15,7,-3
20232024_149,2023-2024,2023,2024-01-13,1. FC Union Berlin,SC Freiburg,Away,원정,0,0,0,D,1,8,14,4,4,3,4,9,7,2,0,True,False,True,16,8,1
20232024_161,2023-2024,2023,2024-01-24,1. FC Union Berlin,Bayern München,Away,원정,0,1,-1,L,0,4,24,1,10,1,12,9,5,4,0,False,False,True,17,7,0
20232024_169,2023-2024,2023,2024-01-28,1. FC Union Berlin,SV Darmstadt 98,Home,홈,1,0,1,W,3,19,15,6,1,4,3,13,9,3,0,True,True,True,18,7,-1
20232024_178,2023-2024,2023,2024-02-04,1. FC Union Berlin,RB Leipzig,Away,원정,0,2,-2,L,0,10,16,2,6,4,5,11,13,2,1,False,False,True,19,7,0
20232024_180,2023-2024,2023,2024-02-07,1. FC Union Berlin,Mainz 05,Away,원정,1,1,0,D,1,15,16,4,7,3,8,15,14,4,0,False,True,True,20,5,-2
20232024_182,2023-2024,2023,2024-02-10,1. FC Union Berlin,VfL Wolfsburg,Home,홈,1,0,1,W,3,7,15,2,5,6,10,12,9,1,0,True,True,True,21,7,-1
20232024_195,2023-2024,2023,2024-02-17,1. FC Union Berlin,TSG Hoffenheim,Away,원정,1,0,1,W,3,10,16,3,4,2,6,7,10,4,1,True,True,True,22,10,1
20232024_200,2023-2024,2023,2024-02-24,1. FC Union Berlin,1. FC Heidenheim,Home,홈,2,2,0,D,1,12,9,3,4,4,2,9,12,2,0,False,True,True,23,8,0
20232024_210,2023-2024,2023,2024-03-02,1. FC Union Berlin,Borussia Dortmund,Home,홈,0,2,-2,L,0,13,12,5,7,8,7,11,8,2,0,False,False,True,24,8,0
20232024_217,2023-2024,2023,2024-03-08,1. FC Union Berlin,VfB Stuttgart,Away,원정,0,2,-2,L,0,10,14,4,5,3,4,14,7,2,1,False,False,True,25,7,-2
20232024_228,2023-2024,2023,2024-03-16,1. FC Union Berlin,Werder Bremen,Home,홈,2,1,1,W,3,11,10,5,2,4,3,16,16,3,0,False,True,True,26,7,-2
20232024_238,2023-2024,2023,2024-03-30,1. FC Union Berlin,Eintracht Frankfurt,Away,원정,0,0,0,D,1,10,18,2,4,2,6,14,8,1,0,True,False,True,27,5,-3
20232024_247,2023-2024,2023,2024-04-06,1. FC Union Berlin,Bayer Leverkusen,Home,홈,0,1,-1,L,0,8,19,1,8,7,10,10,14,3,1,False,False,True,28,4,-4
20232024_253,2023-2024,2023,2024-04-12,1. FC Union Berlin,FC Augsburg,Away,원정,0,2,-2,L,0,17,12,4,4,4,5,14,15,1,0,False,False,True,29,4,-4
20232024_265,2023-2024,2023,2024-04-20,1. FC Union Berlin,Bayern München,Home,홈,1,5,-4,L,0,15,18,4,9,5,3,5,4,0,0,False,True,True,30,4,-6
20232024_277,2023-2024,2023,2024-04-28,1. FC Union Berlin,Borussia Mönchengladbach,Away,원정,0,0,0,D,1,14,13,7,4,4,3,13,3,2,0,True,False,True,31,2,-7
20232024_287,2023-2024,2023,2024-05-05,1. FC Union Berlin,VfL Bochum,Home,홈,3,4,-1,L,0,12,17,6,5,6,4,13,16,0,0,False,True,True,32,1,-8
20232024_290,2023-2024,2023,2024-05-11,1. FC Union Berlin,1. FC Köln,Away,원정,2,3,-1,L,0,14,18,6,5,8,6,16,15,2,0,False,True,True,33,1,-8
20232024_299,2023-2024,2023,2024-05-18,1. FC Union Berlin,SC Freiburg,Home,홈,2,1,1,W,3,14,11,5,5,3,7,14,9,7,0,False,True,True,34,4,-5
20232024_002,2023-2024,2023,2023-08-19,Bayer Leverkusen,RB Leipzig,Home,홈,3,2,1,W,3,11,13,7,6,4,5,13,10,1,0,False,True,True,1,3,1
20232024_013,2023-2024,2023,2023-08-26,Bayer Leverkusen,Borussia Mönchengladbach,Away,원정,3,0,3,W,3,24,13,10,2,8,5,8,7,3,0,True,True,True,2,6,4
20232024_020,2023-2024,2023,2023-09-02,Bayer Leverkusen,SV Darmstadt 98,Home,홈,5,1,4,W,3,24,5,13,1,4,2,8,11,3,0,False,True,True,3,9,8
20232024_028,2023-2024,2023,2023-09-15,Bayer Leverkusen,Bayern München,Away,원정,2,2,0,D,1,12,15,5,9,4,7,6,6,3,0,False,True,True,4,10,8
20232024_044,2023-2024,2023,2023-09-24,Bayer Leverkusen,1. FC Heidenheim,Home,홈,4,1,3,W,3,20,1,10,1,7,2,9,10,1,0,False,True,True,5,13,11
20232024_049,2023-2024,2023,2023-09-30,Bayer Leverkusen,Mainz 05,Away,원정,3,0,3,W,3,6,10,3,3,1,3,11,13,1,0,True,True,True,6,13,13
20232024_061,2023-2024,2023,2023-10-08,Bayer Leverkusen,1. FC Köln,Home,홈,3,0,3,W,3,21,7,10,3,11,4,9,7,3,0,True,True,True,7,13,13
20232024_070,2023-2024,2023,2023-10-21,Bayer Leverkusen,VfL Wolfsburg,Away,원정,2,1,1,W,3,13,18,6,7,3,4,14,15,5,0,False,True,True,8,13,10
20232024_080,2023-2024,2023,2023-10-29,Bayer Leverkusen,SC Freiburg,Home,홈,2,1,1,W,3,19,10,4,4,11,4,9,10,0,0,False,True,True,9,15,11
20232024_088,2023-2024,2023,2023-11-04,Bayer Leverkusen,TSG Hoffenheim,Away,원정,3,2,1,W,3,10,12,4,7,3,4,10,6,2,0,False,True,True,10,15,9
20232024_097,2023-2024,2023,2023-11-12,Bayer Leverkusen,1. FC Union Berlin,Home,홈,4,0,4,W,3,19,2,10,2,10,1,8,5,0,0,True,True,True,11,15,10
20232024_106,2023-2024,2023,2023-11-25,Bayer Leverkusen,Werder Bremen,Away,원정,3,0,3,W,3,13,2,4,1,6,1,4,15,1,0,True,True,True,12,15,10
20232024_114,2023-2024,2023,2023-12-03,Bayer Leverkusen,Borussia Dortmund,Home,홈,1,1,0,D,1,22,6,6,2,16,1,12,12,3,0,False,True,True,13,13,9
20232024_125,2023-2024,2023,2023-12-10,Bayer Leverkusen,VfB Stuttgart,Away,원정,1,1,0,D,1,20,22,6,12,8,8,7,8,1,0,False,True,True,14,11,8
20232024_132,2023-2024,2023,2023-12-17,Bayer Leverkusen,Eintracht Frankfurt,Home,홈,3,0,3,W,3,14,4,6,2,5,5,4,13,1,0,True,True,True,15,11,10
